path,title,headings,indexing_status,url_count
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_ERAFT_FPGA.md,ERAFT FPGA,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_ESSA.md,ESSA,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_Eyeriss_chip.md,Eyeriss chip,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_Eyeriss_row_stationary_.md,Eyeriss (row stationary),可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_FACT.md,FACT,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_FPGA_plane_fitting_event_optical_flow.md,FPGA plane-fitting event optical flow,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_FireFly.md,FireFly,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_FireFly_T.md,FireFly-T,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_FlowAcc.md,FlowAcc,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_Gustavson_algorithm.md,Gustavson algorithm,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_ISSCC22_UED_SNN.md,ISSCC22_UED_SNN,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_ISSCC25_ConvFormer.md,ISSCC25_ConvFormer,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_Keller_Per_Vector_INT4.md,Keller Per-Vector INT4,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_LUT_DLA.md,LUT-DLA,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_Lele_fused_frame_event_optical_flow.md,Lele fused frame-event optical flow,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_Liu_optical_flow_FPGA_TCAS_I_2025.md,Liu optical-flow FPGA TCAS-I 2025,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_MACISH.md,MACISH,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_MFPSN.md,MFPSN,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_Neuro_CIM_JSSC_extension.md,Neuro-CIM JSSC extension,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_NullHop.md,NullHop,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_Optical_flow_tracking_FPGA.md,Optical flow tracking FPGA,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_Parallel_Time_Batching.md,Parallel_Time_Batching,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_Park_TCAS_I_TD_SNN_CIM.md,Park_TCAS-I_TD_SNN_CIM,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_QP_SNN.md,QP-SNN,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_Quantized_SpikeDriven_Transformer.md,Quantized_SpikeDriven_Transformer,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_SATO.md,SATO,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_SDformerFlow.md,SDformerFlow,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_SNNIM.md,SNNIM,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_SPARTA.md,SPARTA,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_STELLAR.md,STELLAR,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_Sanger.md,Sanger,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_Spike_CIM.md,Spike-CIM,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_Spike_FlowNet.md,Spike-FlowNet,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_SpinalFlow.md,SpinalFlow,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_TCAS_I_2025_adaptive_OF.md,TCAS-I_2025_adaptive_OF,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_TDE_3.md,TDE-3,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_TFSRAM.md,TFSRAM,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_Tu_Bitline_Transpose_CIM_Transformer.md,Tu Bitline-Transpose CIM Transformer,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_Tu_ISSCC22_BitlineTranspose_CIM.md,Tu_ISSCC22_BitlineTranspose_CIM,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_Ultra_Flow.md,Ultra-Flow,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_VideoFlow.md,VideoFlow,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_cards/unresolved_Xpikeformer.md,Xpikeformer,可继承 A || 强对照 B || 可差分 X线索 || 与 F1–F7 / Stage B 关系 || 不可搬用边界 || 可复用 idea 点 || 杀门建议,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/idea_synthesis.md,Idea 汇总（过夜中期稿）,Idea 簇（按 F / Stage B 粗分） || f1（26） || f2（13） || f3（2） || f4（7） || f5（7） || f6（2） || f7（26） || stage b（50） || other（24） || 对 F1–F7 的修订建议（中期） || 待定位（need_locate） || 下一步 || 过夜收口（计数）,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_list_300plus.md,文献清单（会议期刊 + 开源 + arXiv）,A. 开源实现/仓库 || B. 本轮新增 arXiv（题名/摘要盘点，前列抽样） || C. 已盘点主表,machine_indexed_not_full_read,124
research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_merge_stats.md,文献合并盘点（≥300｜含开源 + arXiv 增量）,去重计数 || depth_bucket（诚实深度，非全文精读计数） || 会场 / 开源覆盖（字符串命中） || 与主战场关键词桶（可重叠） || 诚实声明,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_new_this_round.md,本轮新增条目（开源 + arXiv）,,machine_indexed_not_full_read,271
research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_precision_732.md,732 篇精度报告,本轮精度操作 || 计数 || precision_tier || precision_status || P0 高相关（246） || 与 F1–F7 映射计数 || 错误 || 文件,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/literature_precision_P0_method_notes.md,P0 方法级要点（Top80｜精度第二刀）,"1. LoAS  [rel=100 | MICRO 2024 | F=F2,F7] || 2. Phi  [rel=100 | ISCA 2025 | F=F2,F3,F4,F7] || 3. Prosperity  [rel=100 | HPCA 2025 | F=F1,F3,F7] || 4. FireFly-S  [rel=98 | IEEE Transactions on Circuits and Systems I 2025 | F=F1,F7] || 5. ASTER  [rel=98 | arXiv 2025 | F=F2,F4,F7] || 6. MFPSN  [rel=88 | NeurIPS 2025 | F=F1] || 7. BAT  [rel=88 | AAAI 2026 | F=F2] || 8. VENOM  [rel=74 | SC 2023 | F=F1] || 9. PrimeSVT: An Automated Memory-aware Pruning Framework with Prioritized Compressi  [rel=84 | arXiv 2026 | F=F1] || 10. Seneca synaptic-delay hardware-aware training  [rel=82 | arXiv 2024 | F=F1] || 11. Motion-aware Event Suppression  [rel=82 | RSS 2026 | F=F1,F2,F7] || 12. ExSpike / APEC  [rel=96 | FPL 2026 | F=F3,F7] || 13. Bishop  [rel=76 | ISCA 2025 | F=F1,F2,F7] || 14. Hardware Efficient Reconfigurable Time-Step Spiking Transformer  [rel=94 | ISCA 2025 | F=-] || 15. Kraken  [rel=74 | arXiv 2022 | F=F1] || 16. ELSA (SNN 2026)  [rel=92 | ISCA 2026 | F=F5,F7] || 17. SOFA  [rel=72 | arXiv 2024 | F=F2,F7] || 18. SLIACF  [rel=72 | arXiv 2026 | F=F1,F7] || 19. At-the-Roofline Sparse Tensor Contractions on Vector Processors for Transformer   [rel=72 | arXiv 2026 | F=F1,F5] || 20. Inference-Time Gaze Refinement for Micro-Expression Recognition: Enhancing Event  [rel=70 | arXiv 2025 | F=F2,F7] || 21. Realizable N:M Sparse Transformer Inference via Search-Kernel Co-Design  [rel=70 | arXiv 2026 | F=F1] || 22. TASD  [rel=58 | MLSys 2025 | F=F1] || 23. SCNN  [rel=68 | ISCA 2017 | F=F1] || 24. BBS / BitVert  [rel=68 | MICRO 2024 | F=F1,F2,F4] || 25. SSER  [rel=68 | SPIE Real-time Processing workshop 投稿/展示 2025 | F=F2] || 26. SNE  [rel=88 | DATE 2022 | F=F7] || 27. PSViT: A Methodology for Structurally Pruning Spiking Vision Transformers  [rel=68 | arXiv 2026 | F=F1] || 28. SpikeX  [rel=66 | arXiv 2025 | F=F1,F7] || 29. SMAM / Sparse Spike-Driven Transformer HW  [rel=66 | arXiv 2025 | F=F2,F4,F7] || 30. Bishop  [rel=76 | ISCA 2025 | F=F1,F7] || 31. Focus Session: Hardware and Software Techniques for Accelerating Multimodal Foun  [rel=66 | arXiv 2026 | F=F1,F2,F7] || 32. OliVe  [rel=82 | ISCA 2023 | F=-] || 33. FireFly  [rel=62 | TVLSI 2023 | F=F1] || 34. APEX  [rel=82 | arXiv 2026 | F=F6] || 35. EvGNN  [rel=62 | TCAS 2024 | F=F1] || 36. Platinum: Path-Adaptable LUT-Based Accelerator Tailored for Low-Bit Weight Matri  [rel=82 | arXiv 2025 | F=F3] || 37. GustavSNN  [rel=80 | HPCA 2026 | F=F5] || 38. BitFair  [rel=60 | TCAS 2026 | F=F2] || 39. DPES  [rel=70 | IEICE Electronics Express 2024 | F=F2] || 40. CATFormer  [rel=60 | AAAI 2026 | F=F2] || 41. SpiLiFormer  [rel=60 | ICCV 2025 | F=F2,F7] || 42. GMFlow  [rel=60 | CVPR 2022 | F=F2,F7] || 43. Chasing Day and Night: Towards Robust and Efficient All-Day Object Detection Gui  [rel=60 | arXiv 2023 | F=F1,F7] || 44. Unsupervised Optical Flow Estimation with Dynamic Timing Representation for Spik  [rel=60 | arXiv 2023 | F=F2,F7] || 45. SCENIC: Semantic-Conditioned Edge-Aware Neural Framework for Structured IoT Comm  [rel=60 | arXiv 2026 | F=F1] || 46. ThUnderVolt  [rel=58 | DAC 2018 | F=F1,F2,F4] || 47. NeuraLUT  [rel=58 | FPL 2024 | F=F1,F2,F4] || 48. Best of Both Worlds  [rel=58 | arXiv 2023 | F=F1] || 49. Spike-FlowNet  [rel=58 | ECCV 2020 | F=F2] || 50. Systolic Array Acceleration of Diagonal-Optimized Sparse-Sparse Matrix Multiplic  [rel=58 | arXiv 2025 | F=F1,F5] || 51. RAMAN: A Re-configurable and Sparse tinyML Accelerator for Inference on Edge  [rel=58 | arXiv 2023 | F=F1,F5] || 52. Adaptive-SpikeNet  [rel=76 | ICRA 2023 | F=-] || 53. MOSAIC: A Workload-Driven Simulation and Design-Space Exploration Framework for   [rel=76 | arXiv 2026 | F=-] || 54. A Flexible Sparsity-Aware FPGA Accelerator with Column-Wise Compression for Effi  [rel=56 | arXiv 2026 | F=F1] || 55. MatFormer  [rel=54 | arXiv 2023 | F=F1] || 56. ESDA  [rel=74 | ACM FPGA 2024 | F=F7] || 57. HOMI  [rel=74 | arXiv 2025 | F=-] || 58. Tambe Sparse Transformer Processor  [rel=54 | ISSCC 2023 | F=F2,F4] || 59. 2:4-sparse-stack  [rel=64 | open-source | F=F1] || 60. Skydiver  [rel=52 | IEEE TCAD（旧表称） 2022 / IEEE TCAD 2022 | F=F1,F2] || 61. SpAtten  [rel=52 | HPCA 2021 | F=F1,F2,F7] || 62. HeatViT  [rel=52 | HPCA 2023 | F=F1,F7] || 63. FLARE / BitSift  [rel=72 | arXiv 2024 | F=F7] || 64. SDformerFlow  [rel=72 | ICPR 2024 | F=F7] || 65. Efficient synaptic-delay implementation  [rel=52 | arXiv 2025 | F=F1] || 66. Spiking Patches  [rel=72 | IROS 2026 | F=F7] || 67. FlexSpIM  [rel=72 | ISCA 2025 | F=-] || 68. CFMP / ConvFormer chip  [rel=52 | ISSCC 2025 | F=F1,F2,F7] || 69. Sparsity-Aware Streaming SNN Accelerator with Output-Channel Dataflow for Automa  [rel=52 | arXiv 2026 | F=F1,F2] || 70. Sparse Compressed Spiking Neural Network Accelerator for Object Detection  [rel=52 | arXiv 2022 | F=F2] || 71. Training for temporal sparsity in deep neural networks, application in video pro  [rel=52 | arXiv 2021 | F=F2,F4] || 72. Sol-Attn: Accelerating Video Generation Inference via On-the-Fly Attention Spars  [rel=52 | arXiv 2026 | F=F2,F7] || 73. The Sparsity Tax: Weight Sparsity Trade-offs in Event-Driven SIMD and SIMT Neuro  [rel=52 | arXiv 2026 | F=F1,F2] || 74. SpinalFlow  [rel=80 | ISCA 2020 | F=F5] || 75. Spikformer  [rel=50 | ICLR 2023 | F=F1,F7] || 76. Spike-driven Transformer  [rel=50 | NeurIPS 2023 | F=F1,F7] || 77. Spike-driven Transformer V2 / Meta-SpikeFormer  [rel=50 | ICLR 2024 | F=F1,F2,F4,F7] || 78. Parallel_Time_Batching  [rel=80 | HPCA 2022 | F=F5] || 79. Anti-Gravity Walking by a Flying Humanoid Robot via Thrust-Rate Input Whole-Body  [rel=50 | arXiv 2026 | F=F1,F2] || 80. The Sparsity Ceiling: Where Spiking Networks Can and Cannot Trade Activity for E  [rel=50 | arXiv 2026 | F=F2,F7]",machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/p0_deepread_progress.md,P0 精读诚实进度表,目标 || 交付计数（当前盘点） || 诚实边界（必读） || 粗分类（CSV source 关键字，可重叠口径以外的粗数） || 来源分布 Top || 关联交付（同目录，供交接引用）,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/p0_source_plan.md,P0 fulltext source plan,,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/rtl_microprobes_for_box.md,RTL 微探针规格（≤2｜仅 box，不写 ismd 生产树）,MP1 — `same_port_credit_probe`（优先｜服务 Stage B 思想） || 目的 || 模块边界 || 对照 || 成功粗判 || 明确不做 || 建议目录（box） || MP2 — `group_accept_continue_probe`（次优｜服务 F2） || 与融合候选映射,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/sources_read.md,sources_read.md — 实际读过的路径与关键摘录出处,必读（已读） || 目录扫描 || 对齐核实 || 关键数字摘录出处,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/tech_arch_snippets_from_survey.md,技术详稿拼装片段（来自 survey_ab_fusion_20260910）,A. 软件算法栈摘要（主岛在算什么） || A.1 论文语境与主目标（一句话） || A.2 算法挂点（残差链） || A.3 主候选 vs 支线 vs 底座 || A.4 精度与费用门闩（合同数字） || A.5 Stage B 现况快照（拼装时以仓内最新覆盖本节） || A.6 已停融合布局（只停布局，不杀家族）— 精简表 || B. F1–F7 / A+B 融合（第二队列设计） || B.1 总览 || B.2 F1（首选）要点 || B.3 F2（次选）要点 || B.4 F3–F7 边界（拼装时一句话即可） || B.5 明确不进主线的旧想法 || B.6 RTL 微探针（box only，服务表达力） || C. Idea 候选边界（文献 → 卡 → 怎么用） || C.1 盘点数字（诚实，2026-09-11） || C.2 覆盖 ≠ 全文精读 || C.3 对 F / Stage B 的用法 || C.4 簇印象（中期 idea_synthesis；计数已旧，簇名仍可用） || C.5 网页 ChatGPT / 外部模型使用本片段时 || D. 给 TECH_ARCH_SOFT_HARD_FULL 的建议粘贴顺序 || E. 路径速查,machine_indexed_not_full_read,0
research/hardware_innovation_20260908/survey_ab_fusion_20260910/understanding_and_gaps.md,我理解的当前工作与缺口（一页）,1. 主战场目标（一句话） || 2. 当前主线 vs 已收口线 || 3. 关键证据（数字以合同页为准） || 4. 新颖性主张与禁止事项 || 5. 明确缺口清单 || 6. 与「不抢 Stage B」的关系（本调研约束） || 7. 目录速览（核实）,machine_indexed_not_full_read,0
research/hardware_innovation_execution_plan_20260908.md,硬件创新推进计划：先得到可比较的机制，再重构生产岛,1. 研究范围与基本执行方式 || 2. 首轮研究对象为何这样排序 || 3. 第一个工作包：1–2 个工作日补齐可比较的成本 || 4. 三类首轮探针及具体机制问题 || 4.1 动态 BN 等待期间，宽值究竟要保存什么 || 4.2 PSN：连续时间计算与下游发放消费能否共同设计 || 4.3 解码器：先研究目的累加和消费，而不是重复插零跳过 || 5. 运动和注意力保留机会，但顺位替补，不并开工程线 || 6. 需要训练的候选如何进入队列 || 7. 每条 idea 如何评审、晋级和停止一个版本 || 8. 有信号后再做 RTL 与物理验证 || 9. 时间、并行分工与交付 || 10. 对旧路线的明确处理与第一步,machine_indexed_not_full_read,8
research/hardware_mechanisms_20260906/README.md,从创新点推进硬件：第一版原型与取舍,已实现：晚知分界下的发放与 θ 幅值确认 || 验证结果 || 第二方向：已解释运动的实值默认状态 || C1 为什么还没有晋级 || 复现,machine_indexed_not_full_read,5
research/hardware_mechanisms_20260906/WORKLOG.md,创新点向硬件推进,,machine_indexed_not_full_read,0
research/hardware_mechanisms_20260906/contract.md,ATLIF 晚知分界的编码与确认接口,本次实际实现的范围 || 编码 || 确认 || 协议和存储,machine_indexed_not_full_read,0
research/hardware_mechanisms_20260906/motion_default_state.md,第二方向：运动残差网络中的动态默认状态与实值例外,为什么从裁剪改成表示 || 可审阅的数据路径 || 与强先验的关系 || 必须保留的反例,machine_indexed_not_full_read,7
research/idea_reassessment_four_questions_20260907.md,四问复审：成本、新颖性、借鉴完整性与 idea 去留,1. 到底打在贵的部分，还是只打在容易做的部分 || 2. 新颖性评判：到底新增了什么 || 3. 借鉴完整了吗，能否比被借鉴工作更好 || 4. Grok 32 条原卡逐项去留 || 5. 文献后补录五项 || 6. 应当恢复的 A8 证据及其实际限制 || 7. 旧 GrokBot 命名机制族：为什么降级，什么应恢复 || 8. 三个具体反例，说明哪些是实质问题 || 9. 本轮最终判断,machine_indexed_not_full_read,21
research/idea_screen_20260907/CODESIGN_OBJECTS.md,协同对象拼装（仍不选赢家）,对象怎么用 || O1 — Motion-XOR 分数叶（电路面最像「我们改了算法所以有这个电路」） || O2 — Token 级跳过（挂在 O1 上，不是第二条标题） || O3 — 脉冲 QK 换核（算法面，电路变简单或变 O1 的消融） || O4 — 混合 T 的 FC 执行（大份额电路面） || O5 — 权重行广播 TSBG（数字最大，创新最弱） || O6 — 乘积林 + 可选 ep34-PAFT（大份额卷积） || O7 — 神经元岛：膜留下、对外 1-bit + 晚知 BN 包 || O8 — 解码 ConvTranspose 岛 || 没有 T0 时，调研怎么读这 8 个对象 || 明确不要当本课题 PPA 主线,machine_indexed_not_full_read,0
research/idea_screen_20260907/CODEX_HANDOFF.md,Codex 接手：调研包（本 Agent 不实现）,1. 两套 skill 收口状态 || 2. 给 Codex 的工作方式 || 3. 已有硬证据（可引用路径，勿重发明） || 4. 文献后再开的三条（独立轮之后补的） || 5. 逐卡调研卡（pitch / 先验 / 反对 / 文献 / Codex） || 簇 A 重测 || 簇 B 注意力 || 簇 C 神经元/前端 || 簇 D 大份额算子 || 簇 E 网络替换 || 6. 对抗总表（skill 要求的「不是发明者的反对」） || 7. 本 Agent 停在这里,machine_indexed_not_full_read,0
research/idea_screen_20260907/MEASUREMENT_CONTRACTS.md,测量合同（给 Codex，本 Agent 不跑）,M0 — ep34 注意力份额（原 T0，决定 O1 能不能当电路面） || M1 — ep34 QK 普查（把本目录 ep35 脚本换身份重跑） || M2 — Shiftmax 行与 token 对齐（原 T1 生命门） || M3 — TSBG 同资源 RTL（O5） || M4 — C2 共享和 vs 直接 FTP（O4） || M5 — stage2 单块换核 10 帧 AEE（O3） || M6 — PAFT 仅在 ep34（O6） || M7 — 晚知 θ 接真实 BN（O7） || M8 — 解码器完整表（O8） || 明确不是本 Agent 的下一项,machine_indexed_not_full_read,0
research/idea_screen_20260907/README.md,协同对象候选筛查台账（不选赢家）,套上去的顺序（先做完再谈标题） || 簇 A — 旧机制重测（以前杀掉，条件已变） || 簇 B — 注意力岛（脉冲 QK 锁死，公式可换） || 簇 C — 神经元 / T / 前端 || 簇 D — 卷积 / FFN / 解码（份额大） || 簇 E — 近年网络替换（仍是 SNN Transformer 光流） || 建议的第一批套法（不是赢家，是最便宜的信息） || 评价准则（打分辅助，不自动决出） || 引用,machine_indexed_not_full_read,1
