file,title,decision_bucket,novelty_potential_0to4,fit_0to4,mechanism_A,network_gap_B,candidate_increment_X,strong_control,missing_assumption_or_evidence,decision_and_reason,evidence_depth,source_csv
arxiv_2303.07169.md,Dynamic Event-based Optical Identification and Communication,旁路低适配,1,0,红外beacon OCC与Kalman加尖峰光流辅助跟踪,身份通信任务与二维光流AEE主线无执行交集,无标题级X,纯帧OCC、无光流盲跟踪与无beacon外观识别,MAR/BAR≠valid825；光流网络细部截断；仿真≠芯片,旁路低适配；传感应用不进主岛，禁止把OCC指标当执行X,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2309.09297.md,Chasing Day and Night: Towards Robust and Efficient All-Day Object Detection Guided by an Event Camera,旁路低适配,1,0,轻量SNN事件编码、时维注意力保边与RGB-Event对称融合,检测融合与二维光流主岛无执行交集,无标题级X,非对称RGB主融合、纯RGB YOLO、事件转帧与固定光流合成事件,合成E-VOC≠真实事件链；mAP/mJ≠AEE；未接光流消费者,旁路低适配；检测应用不进主贡献，ETA仅作时序表示旁证,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
arxiv_2503.12905.md,UCF-Crime-DVS: A Novel Event-Based Dataset for Video Anomaly Detection with Spiking Neural Networks,旁路低适配,1,0,事件异常检测数据集与多尺度膨胀时域加脉冲图融合,弱监督异常指标与光流valid825任务无关,无标题级X,RGB异常集、单尺度尖峰池化、非尖峰Transformer与纯局部时域,仿真或转换事件≠芯片；双栏摘录须补全文；AUC不可合同,旁路低适配；数据与应用替换不进主线,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_batch2_arxiv_a.csv
os_GustavSNN_public_mirror.md,GustavSNN-public-mirror,纠正后保留,0,4,这是GustavSNN论文镜像及本地迁移，不是训练框架,GP/CPTB/NRV需要完整端口及非因果接口,镜像本身不贡献X,原Gustav全文、最优普通GP和完整本地服务,卡A类别误填；不能把public mirror当官方开源RTL,纠正角色并归并Gustav文献；保留原文与迁移两种证据,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
os_verilator.md,verilator,保留对照/底座,0,4,Verilator功能仿真工具,需要验证完整数值/握手/背压,工具无新机制,独立整数参考、相同TB和模型语义,功能PASS不等于综合PPA或系统速度,保留提交验证工具；不计论文/架构新颖分,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
unresolved_SDformerFlow.md,SDformerFlow: Spiking Transformer for Event Optical Flow,保留对照/底座,0,4,SDformerFlow主模型；库存对应2409.04082和ICPR2024,本地真实r1/PED依赖必须以源码与捕获为准,主模型身份本身不是X,同checkpoint原网络和完整定点普通父,此unresolved标签过时；本轮只核库存未重新精读论文,归并主网络来源；避免把主模型写成从未找到,card only; 另查本地库存定位，未沿用其全文深度,review_part_b.csv
arxiv_2605.20802.md,ELSA: An ELastic SNN Inference Architecture for Efficient Neuromorphic Computing,待核全文,0,3,ELSA弹性驻留与细粒度流水线索,膜与权容量约束可能限制利用率,需查正文确认mini-batch/fullT控制再定位增量,完整ELSA及GP最优缓存/普通窄门层先执行,卡摘录偏表格；spine/token定义和真实资源仍未核,优先保留全文补读线索；不能从对比表判已有全部能力,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
os_2_4_sparse_stack.md,2:4-sparse-stack,保留对照,0,3,NVIDIA/apex 2:4训练和稀疏核工具线索,半权非零但源bank字可仍全部命中,工具本身无X，用于保证普通对照强度,实际2:4内核/完整dense及同训练步数,版本/具体接口未核；Tensor Core限制不等于ASIC限制,保留对照工具；无核调用证据不称仓库已复现,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
os_CUTLASS.md,CUTLASS,保留对照,0,3,NVIDIA CUTLASS稀疏/稠密GEMM构件工具链,GPU kernel吞吐≠ASIC same-port净服务；半稀疏权仍可能打满θg/T10源bank字,无标题级 X,稠密CUTLASS、2:4稀疏核、手工循环与同训练步数,软件栈≠same-port；版本/核调用未核；开源仓级非论文全文,保留对照；开源GEMM栈只作F1工具分母，不得当标题X,card only; 已逐字读卡，名称或摘录不计全文,review_batch1_named_os.csv
os_sparseml.md,sparseml,保留对照,0,3,SparseML/Neural Magic稀疏训练工具,训练器可复用但不提供此PSN执行合同；结构mask不保证真skip,无标题级 X,实际2:4/结构mask、普通dense同恢复预算与手工剪枝,软件栈≠净服务；版本/执行实现未核,保留对照；稀疏训练工具只固定mask权限，不得当标题X,card only; 已逐字读卡，名称或摘录不计全文,review_batch1_named_os.csv
os_sparsity.md,sparsity,保留对照/底座,0,3,PyTorch/ao稀疏工具族,可用来固定结构mask/训练权限,卡未提出工具之外的差分,实际2:4/结构mask、普通dense同恢复预算,未列版本或执行实现；名称不能保证真skip,保留工具入口，全文/工件阅读深度不沿模板抬高,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
unresolved_DPES.md,Advancing energy efficiency of spiking neural network accelerator via dynamic predictive early stopping,保留对照/底座,0,3,DPES动态预测停止；本卡未取全文,时间输出可能早退但当前完整T10必消费,未核验，本轮不借其停止条件,普通全T/静态时步裁剪/whole-word,库存已给IEICE官方全文链接及旧阅读记录；不能继续说论文未找到,修正为本卡未读/可取；不把IF早停当PSN合法停止,card only; 另查本地库存定位，未沿用其全文深度,review_part_b.csv
unresolved_Eyeriss_chip.md,Eyeriss: An Energy-Efficient Reconfigurable Accelerator for Deep Convolutional Neural Networks,保留对照/底座,0,3,Eyeriss芯片题名，库存已有JSSC DOI,卷积reuse/压缩是必须给足的普通实现,卡无新差分,row-stationary、零跳过、halo与共享缓存,未核芯片正文；不要与ISCA体系结构文混为一份,补已存在定位，作为普通强底座而非未定位禁区,card only; 另查本地库存定位，未沿用其全文深度,review_part_b.csv
unresolved_Keller_Per_Vector_INT4.md,A 95.6-TOPS/W Deep Learning Inference Accelerator With Per-Vector Scaled 4-bit Quantization in 5 nm,保留对照/底座,0,3,per-vector INT4芯片，库存有VLSI/JSSC DOI,共同向量尺度与低位格式应作普通控制,未核验,同向量scale量化、现dyadic与完整CMVM,量化scale/解码、跨RNE并非可随意融合；正文未核,补定位并保留低位强对照，不搬TOPS/W,card only; 另查本地库存定位，未沿用其全文深度,review_part_b.csv
unresolved_Quantized_SpikeDriven_Transformer.md,Quantized Spike-driven Transformer (IE-LIF multi-bit train / binary infer),保留对照/底座,0,3,Quantized SDT/IE-LIF题名线索,多bit训练到门推理可能压时间信息,未核验,普通QAT/PSN/SpikePack同输出合同,何时多bit、如何解码/保持θ和连续支路未核,保留训推强控制；不从binary infer字样推断网络等价,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
arxiv_2604.03626.md,L-SPINE: A Low-Precision SIMD Spiking Neural Compute Engine for Resource-efficient Edge Inference,待核全文,0,2,低精度SIMD与无乘算术线索，卡自认方法噪声大,一般低位算术可能已有完整替代,机制/ISA未核前不能指出独立X,普通定点MAC、CSD/da4ml及相同RNE,全文关键数据流/位宽不可由CORDIC关键词推断,未核验，保留算术先验线索，不以缺全文打0分,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
os_MAESTRO.md,MAESTRO,保留对照,0,2,MAESTRO数据流分析器,层内数据流模型不含SNN时间维/spike/NRV与finite背压,无标题级 X,手工映射、Timeloop/LoopTree、ordinary dense占用,开源仓级非论文全文；稀疏索引与逐步RNE需扩模型,保留对照；数据流分析工具不产生跨消费者增量，不把roofline当周期,card only; 已逐字读卡，名称或摘录不计全文,review_batch1_named_os.csv
os_SPARSEBACKBONE_OF.md,SPARSEBACKBONE-OF,保留对照,0,2,稀疏/事件光流训练代码族（Spike-FlowNet等）,训练仓库精度≠same-port执行合同；hybrid累计交ANN与当前θg连续链不同,无标题级 X,原hybrid全流程、全ANN稀疏、当前lifting40与普通减宽,软件栈≠净服务；未核具体仓库版本/调用,保留对照；训练代码族只保证任务对照强度，不得当硬件X,card only; 已逐字读卡，名称或摘录不计全文,review_batch1_named_os.csv
os_Scale_Sim.md,Scale-Sim,保留对照/底座,0,2,SCALE-Sim脉动阵列工具,需要校验MAC阵列传统调度分母,仅模型工具，无X,可复核手工小例/实际RTL服务,稀疏控制、共享DAG、RNE、反压非自动被支持,作为辅助模型；不要把未建语义输出称真实周期,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
os_Vitis_AI.md,Vitis-AI,保留对照/底座,0,2,Vitis AI量化/编译工具线索,端到端导出要保定点和层间布局,卡无新增机制,相同数值普通FPGA DSP与手写定点,版本/支持算子/PSN自定义fallback未核,部署工具待核；不能把通用量化导出当完整本地链,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
os_ZigZag.md,ZigZag,保留对照/底座,0,2,ZigZag架构/映射搜索工具,资源约束与数据复用须系统枚举,工具本身不产生跨消费者增量,同资源普通最优映射/手工必要下界,稀疏索引、逐步RNE、动态反馈需扩模型,保留分母探索工具；不把roofline当周期排程,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
os_finn.md,finn,保留对照,0,2,FINN量化NN FPGA数据流编译器,FPGA LUT/DSP资源≠ASIC same-port；量化数据流不含T10双消费者,无标题级 X,手写定点、普通FPGA DSP、同数值QAT与稠密默认路径,开源仓级非论文全文；自定义PSN算子fallback未核,保留对照；FPGA数据流编译器不可把LUT当免费ASIC单元或标题X,card only; 已逐字读卡，名称或摘录不计全文,review_batch1_named_os.csv
unresolved_ANT.md,ANT: Exploiting Adaptive Numerical Data Type for Low-Bit Deep Neural Network Quantization,保留对照/底座,0,2,ANT题名指向自适应数值类型；机制全文未核,低位膜/权格式可能有普通强替代,未核验，不能指定X,均匀dyadic/PoT与实际ANT同精度,库存有MICRO2022官方MS Research链接；不等于已读方法,补链接/保留未读；不因抓取失败否定数值格式族,card only; 另查本地库存定位，未沿用其全文深度,review_part_b.csv
unresolved_CompRRAE.md,CompRRAE: RRAM-based Convolutional Neural Network Accelerator with Reduced Computations through a Runtime Activation Estimation,保留对照/底座,0,2,CompRRAE运行时激活估计题名,预测零值可减少模拟计算,未核验，需先核预测成本和有损定义,普通阈值/位前缀/精确界及同资源全算,RRAM转换/ADC与当前数字RNE不同；正文缺失,保留早停强先验线索；不以技术不同当反证,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
unresolved_EEMFlow.md,Efficient Meshflow and Optical Flow Estimation from Event Cameras,保留对照/底座,0,2,EEMFlow meshflow/光流题名,网格预测可能减稠密头但须恢复像素,未核验,普通coarse head/双线性与同分辨率模型,mesh到dense恢复、事件表示、精度和代码未核,保留任务强简化线索；未读不能停族,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
unresolved_FireFly.md,FireFly: A High-Throughput Hardware Accelerator for Spiking Neural Networks,保留对照/底座,0,2,FireFly原代题名，勿混S/T两代,基础SNN数据流可能是对照,未核验,实际原代、FireFly-S/T分开同资源,首代神经元/流水与后代稀疏能力不能混称,保留原代待读；不复用S/T细节填正文,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
unresolved_FlowAcc.md,FlowAcc: Real-Time High-Accuracy DNN-based Optical Flow Accelerator in FPGA,保留对照/底座,0,2,FlowAcc的DATE2022身份库存可定位,DNN光流硬件形成完整算法/存储强控制,未核验,同精度FPGA光流全链和当前coarse父,题名不能推导是SNN/事件输入；完整方法未读,修正为有DOI未读正文；不以抓取失败当负结果,card only; 另查本地库存定位，未沿用其全文深度,review_part_b.csv
unresolved_LUT_DLA.md,LUT-DLA LUT-based deep learning accelerator (CCM/IMM/LUTBoost),待核全文,0,2,仅题名查表加速器及CCM/IMM/LUTBoost缩写；无表生成消费细节,本卡未证明编码器与宽表是否吞掉本地省乘,无标题级 X,完整LUT-DLA流程、普通量化MAC与CSE,本卡无全文；同包LUT_DLA.md已核但不沿用到此未核卡；冷填表未接,待核全文；缩写清单不是可抄全A，不因别名重复计查表底座也不立X,card only; 已逐字读卡，同包实名卡不沿用为这张未核卡的全文证据,review_batch4_unresolved.csv
unresolved_Lele_fused_frame_event_optical_flow.md,完整题名待核；Lele fused frame-event optical flow,保留对照/底座,0,2,Lele帧事件光流SoC简称,不同传感输入共同消费者可给接口线索,未核验,普通双分支/共享前端同传感与输出,论文身份/同步方式/连续帧输入带宽未核,保留融合线索；不能凭双模态名声称同T10解决方案,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
unresolved_MACISH.md,MACISH: Designing Approximate MAC Accelerators With Internal-Self-Healing,保留对照/底座,0,2,MACISH近似MAC自修复题名,局部算术误差可能被后续修复但门误差敏感,未核验,普通低位MAC、exact CSD和固定QAT,误差模型/修复trigger/状态开销与RNE不同,保留近似强控制；缺全文不产生可用误差证书,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
unresolved_Neuro_CIM_JSSC_extension.md,Neuro-CIM: ADC-Less Neuromorphic Computing-in-Memory Processor With Operation Gating/Stopping and Digital–Analog Networks,保留对照/底座,0,2,Neuro-CIM JSSC扩展仅引文,operation gating/stopping可能是强原始先验,未核验,原CIM完整转换及普通数字门控,需区分VLSI原作/期刊扩展；ADC-less不等于无转换税,保留全文缺口；不能复用芯片标题补未读细节,card only; 另查本地库存定位，未沿用其全文深度,review_part_b.csv
unresolved_TCAS_I_2025_adaptive_OF.md,Adaptive optical flow via dynamic direction prediction; reconfigurable pyramid,保留对照/底座,0,2,TCAS-I2025 adaptive optical-flow简称,动态方向/金字塔或可减少重复搜索,未核验,普通同层数/分辨率静态金字塔和coarse头,唯一作者/题名/算法及在线方向预测未核,保留任务控制，不把adaptive名当支持因果省算,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
unresolved_Tu_ISSCC22_BitlineTranspose_CIM.md,Bitline-transpose CIM-based sparse Transformer accelerator,保留对照/底座,0,2,Tu bitline-transpose CIM简称,转置/银行组织可能减少attention搬移,未核验,显式普通bank交错/转置buffer同端口,须核原芯片身份与位线操作；未说明连续PSN语义,保留存储强控制线索；不以宏名引申数字X,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
unresolved_VideoFlow.md,VideoFlow: Exploiting Temporal Cues for Multi-frame Optical Flow Estimation,保留对照/底座,0,2,VideoFlow库存已给ICCV2023官方CVF页,多帧线索要核未来帧和预测延迟,因果记忆迁移可能有用，未给具体硬件差分,相同可见帧的普通warmstart/MemFlow与当前父,三帧/多帧是否含目标后续帧，缓存/迭代均需费用,修正为已定位未读；不默认多帧算法能在线授权本帧skip,card only; 另查本地库存定位，未沿用其全文深度,review_part_b.csv
arxiv_2407.08356.md,Event-based vision on FPGAs -- a survey,保留对照/底座,0,1,事件FPGA综述的任务/指标地图,可揭示漏掉的经典与神经形态对照,综述不产生本地X,逐篇原始同任务工作/真实同资源实现,汇总MEPS/器件/延迟不可拼成一套实现,保留索引；本轮未把综述当原论文方法证据,card only; 已逐字读卡，卡内引用未当本轮全文证据,review_part_b.csv
arxiv_2510.24231.md,Benchmarking Microsaccade Recognition with Event Cameras: A Novel Dataset and Evaluation,保留对照/底座,0,1,微眼跳数据防计数泄漏、训练辅助flow头,训练采样统计可能造成捷径学习,辅助任务提高主光流支撑稳定性仅是普通恢复方法,相同数据重采样/辅助loss开关、真实DSEC,Farneback伪标签与真实GT不同；测试域不符,保留训练/评估纪律；数据集和卸辅助头不是执行X,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
arxiv_2603.15184.md,CATFormer: When Continual Learning Meets Spiking Transformers With Dynamic Thresholds,旁路低适配,0,1,动态阈值与门控任务头的无回放持续学习,CIL路由与二维光流主岛正交；动态阈不是连续θg幅值,无标题级X,固定阈值SNN、EWC/MAS、当前ATLIF连续θg,CIL精度≠AEE；无缓冲声明勿外推RF,旁路低适配；不得把动态阈写成二值ATLIF或本地θg，CIL头不挂光流,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2604.21952.md,Focus Session: Hardware and Software Techniques for Accelerating Multimodal Foundation Models,旁路低适配,0,1,混合精度、结构剪枝、小到大级联与算子融合的综述条目,综述不产生可测执行合同，与patch贵段无直接接口,无标题级X,逐篇原始工作、普通剪枝/量化/减宽,MFM任务指标≠valid825；条目≠可落地RTL,旁路低适配；本轮不把综述当原论文方法证据,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2606.05362.md,MOSAIC: A Workload-Driven Simulation and Design-Space Exploration Framework for Heterogeneous NPUs,旁路低适配,0,1,异构NPU的DAG映射、op分裂与含LIF SFU的tile仿真,仿真Pareto不是same-port净服务；LIF SFU≠非因果PSN,无标题级X,同构脉动、手工映射、SCALE-Sim类工具,仿真≠硅测；校准偏差；完整神经形态合同未核,旁路低适配；DSE工具不作硬件增量，未建语义不得称真实周期,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
arxiv_2608.00595.md,A Time-Multiplexed Spiking Neural Network Accelerator with Pipelined Readout for FPGA Inference,旁路低适配,0,1,集中FSM时分、1-bit尖峰广播与无乘法泄漏LIF,MNIST小网时分广播不可扩展到C12/H67；泄漏LIF≠非因果PSN,无标题级X,全空间扇出、AER、普通层窗屏障,MNIST周期≠AEE；时分≠多消费者并集,旁路低适配；教学规模时分不进主岛,card only; 已逐字读卡，名称或摘录不计全文,review_batch3_arxiv_b.csv
os_DeepSpeed.md,DeepSpeed,保留对照/底座,0,1,DeepSpeed压缩生态线索,训练器可复用但不提供此PSN执行合同,没有工具外独立机制,相同训练loss/预算的原trainer,卡未给仓库文件/版本/实际调用；名称级非工件审读,工具待核；不可将生态条目计论文全文或硬件方案,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
os_SparseDNN_accel_survey_repos.md,SparseDNN-accel-survey-repos,保留对照,0,1,稀疏DNN加速器开源RTL/仿真镜像族（SCNN/Eyeriss风格）,镜像汇总不产生本地X；计费口径未必对齐same-port,无标题级 X,逐篇原始加速器与真实同资源实现、普通压缩/稠密路径,汇总器件/延迟不可拼成一套实现；仓级非论文全文,保留对照；镜像索引不能拼成一套same-port实现或标题X,card only; 已逐字读卡，名称或摘录不计全文,review_batch1_named_os.csv
os_rpg_e2vid.md,rpg_e2vid,保留对照/底座,0,1,E2VID事件到图像重建工具线索,重建可能提供普通帧视觉对照也增加成本,卡无具体可免patch的增量,直接事件流网、相同重建加光流全链,重建state、帧延迟、teacher图像不可免费在线,数据/算法参照；不以重建结果替原事件任务输入而不收费,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
os_v2e.md,v2e,保留对照/底座,0,1,v2e视频到DVS模拟器线索,稀疏统计需要真实传感噪声而非便利合成,无硬件X，能用于受控motion反例,真实DSEC、不同噪声/阈值的固定模拟控制,视频帧率/插值无法恢复全部真实事件timing,保留数据工具；合成支持收益不可填真实服务分母,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
os_vLLM.md,vLLM,旁路低适配,0,1,vLLM paged attention serving调度/反压类比,LLM serving调度≠芯片执行合同；serving指标禁止替代AEE/净服务,无标题级 X,无分页稠密注意力、手工调度与普通软件核,禁止当芯片证据；无residual PSN映射,旁路低适配；F7旁路，serving调度不得当芯片反压或标题X,card only; 已逐字读卡，名称或摘录不计全文,review_batch1_named_os.csv
os_xformers.md,xformers,旁路低适配,0,1,xformers memory-efficient attention实现,软件注意力核不进主岛；本地K=0份额有限,无标题级 X,朴素注意力、FlashAttention、稠密QK与普通token稀疏,开源仓级非论文全文；未映射residual PSN,旁路低适配；内存高效注意力实现不进主岛，不得当标题X,card only; 已逐字读卡，名称或摘录不计全文,review_batch1_named_os.csv
unresolved_C_Transformer.md,20.5 C-Transformer: A 2.6-18.1μJ/Token Homogeneous DNN-Transformer/Spiking-Transformer Processor with Big-Little Network and Implicit Weight Generation for Large Language Models,保留对照/底座,0,1,C-Transformer题名含大小网和隐式权生成，全文未核,权流量可能是普通压缩参照,未核验,同小网、完整隐式权生成与普通量化,LLM同构DNN/SNN处理与满T10回归消费者不同,保留芯片线索；不从题名推导已支持本残差拓扑,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
unresolved_C_Transformer_ISSCC24.md,C-Transformer homogeneous DNN/Spiking-Transformer processor,待核全文,0,1,仅题名同构DNN/脉冲Transformer处理器；机制未核,权生成或大小网或可对照流量但卡未定位本网洞,无标题级 X,同小网、普通量化与完整隐式权生成,全文未迁；与unresolved_C_Transformer.md同ISSCC24芯片但本卡更短；LLM拓扑未接T10消费者,待核全文；不能从简称抄全大小网或隐式权，不另计一份先验也不推导已支持残差θg,card only; 已逐字读卡，同包实名卡不沿用为这张未核卡的全文证据,review_batch4_unresolved.csv
unresolved_Cha_DVS_CIS_NPU_trigger.md,完整题名待核；Cha DVS/CIS NPU trigger,待核全文,0,1,DVS/CIS触发NPU仅简称,可避免无事件整帧唤醒，但不等于内部skip,未核验,事件rate触发/周期处理同召回与延迟,作者题名/会刊/触发机制均不明确,未核验保留，不把传感触发当网络门证书,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
unresolved_Configurable_CSA_for_Spiking_Transformers.md,An Area-Efficient and Bit-Width Configurable Carry-Save Adder Tree for Spiking Transformers,待核全文,0,1,仅题名位宽可配CSA加法树；无树结构或位合同,累加器位宽可能影响脉冲或幅值路径但卡未证明,无标题级 X,普通定点加法树、popcount与连续θg累加同精度,全文未迁；未说明是否只服务二值脉冲；消费者未接；库存ISCAS DOI不等于已读,待核全文；题名加法树不能当已抄全的θg累加控制，也不得默认只做二值popcount,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
unresolved_DVS_NullHop_demonstration.md,完整题名待核；DVS + NullHop demonstration,待核全文,0,1,无完整题名也无机制A,卡不能证明DVS演示相对本网缺什么,无标题级 X,普通事件前端、稀疏CNN与当前完整网络,题名待核；全文未迁；与NullHop身份是否同一加速器未消歧,待核全文；不完整标题不能命名先验A，禁止把演示名写入晋级证据,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
unresolved_ERAFT_FPGA.md,An FPGA-based Real-Time Optical Flow Accelerator for Recurrent All-Pairs Field Transforms,保留对照/底座,0,1,ERAFT FPGA加速器题名,相关lookup/迭代存储可能提供架构对照,未核验,普通相同RAFT迭代与当前无相关体网,E-RAFT还是RAFT身份及模块映射未核,保留硬件线索；不能用该名证明事件CNN/PSN支持,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
unresolved_ESSA.md,ESSA: Efficient Sparse Spiking Architecture with adaptive spike compression,旁路低适配,0,1,仅题名稀疏脉冲架构与自适应脉冲压缩,脉冲压缩未说明如何保持连续θg信息,无标题级 X,普通稀疏供数、无压缩脉冲与量化后连续幅值,全文未迁；压缩码、解码与误差未给；未接双消费者,旁路低适配；题名只给脉冲压缩未提供θg连续路径控制，二值压缩不得当主贡献,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
unresolved_FACT.md,FACT: sparse/approx attention accelerator,保留对照/底座,0,1,FACT注意力加速器简称，身份未核,注意力稀疏是否是当前瓶颈未知,未核验,真实spike QK/AND-popcount及完整attention,缺唯一题名/DOI和实际方法；不能推断支持PSN,保留名称线索，不编造机制或会议,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
unresolved_ISSCC22_UED_SNN.md,Ultimate Event-Driven SNN wake-up SoC,保留对照/底座,0,1,Ultimate event-driven wake-up SoC简称,空闲唤醒与内部稀疏执行不是同问题,未核验,普通event-trigger加时钟门控,唯一芯片身份、唤醒延迟/假阴性/域切换未核,保留平台线索；不把wake-up当多消费者完成,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
unresolved_ISSCC25_ConvFormer.md,ISSCC 2025 23.2 ConvFormer author PDF,待核全文,0,1,仅作者PDF线索；本卡无机制A,本卡不能独立证明分割加速器相对光流网的洞,无标题级 X,完整ConvFormer流程与普通低秩分组同资源,本卡无全文；同包isscc2025_convformer已核但不沿用到此未核卡,待核全文；别名卡不能抄全先验A，不重复计ConvFormer全文，ANN分割也非θg路径X,card only; 已逐字读卡，同包实名卡不沿用为这张未核卡的全文证据,review_batch4_unresolved.csv
unresolved_NullHop.md,完整题名待核；NullHop,待核全文,0,1,无完整题名也无机制A,卡不能陈述稀疏CNN相对本网的洞,无标题级 X,普通稀疏卷积、零跳过与当前GP供数,题名待核；全文未迁；与DVS演示卡是否同一加速器未消歧,待核全文；不完整标题不能命名先验A，禁止把NullHop简称当已精读,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
unresolved_Optical_flow_tracking_FPGA.md,A Real-Time and Efficient Optical Flow Tracking Accelerator on FPGA Platform,保留对照/底座,0,1,光流tracking FPGA题名,稀疏跟踪输出不能直接代稠密flow,未核验,同点数跟踪、完整dense恢复和当前父,算法/点数/真值/反馈依赖未核,任务硬件参照；不把低资源稀疏输出当同任务下界,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
unresolved_Park_TCAS_I_TD_SNN_CIM.md,Time-domain async SNN CIM (Park TCAS-I),保留对照/底座,0,1,Park时间域async SNN CIM简称,时域状态/异步门控潜在先验,未核验,普通数字定点及同精度时间域神经元,唯一身份、timing编码、复位/噪声未核,保留电路线索；不假设支持非因果矩阵或θ幅值,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
unresolved_SPARTA.md,SPARTA Spiking Transformer accelerator,保留对照/底座,0,1,SPARTA Spiking Transformer仅简称,可能覆盖attention/稀疏控制,未核验,完整原作和spike QK普通核,无唯一题名/网址，不能混别的SPARTA项目,保留待定位，不评分概念成熟度,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
unresolved_STELLAR.md,STELLAR: Few-Spikes neuron with spatiotemporal Row-Stationary dataflow,旁路低适配,0,1,仅题名少脉冲神经元与时空行驻留；无神经元方程,少脉冲输出与连续θg合同冲突且卡未给连续控制,无标题级 X,普通LIF/PSN、row-stationary与完整少脉冲神经元同AEE,全文未迁；与另一STELLAR题名不完全一致；未接双消费者,旁路低适配；题名Few-Spikes未提供θg连续路径控制，不得当主神经元贡献,card only; 已逐字读卡，名称或摘录不计全文,review_batch4_unresolved.csv
unresolved_Sanger.md,Sanger: sparse attention accelerator,保留对照/底座,0,1,Sanger sparse attention简称,attention近似是否能省当前工作待核,未核验,同精度dense/稀疏attention与AND-popcount,缺正文和确切门控/动态mask语义,保留强先验线索；不能套成lifting停止方法,card only; 已逐字读卡，名称或摘录不计全文,review_part_b.csv
unresolved_TFSRAM.md,TFSRAM: A 249.8TOPS/W Timing-to-First-Spike Compute-in-Memory Neuromorphic Processing Engine With Twin-Column SRAM Synapses,保留对照/底座,0,1,TFSRAM TTFS twin-column题名，库存有TCASAI DOI,首spike时码和T10门字的信息合同不同,未核验,普通时间编码/固定点神经元同误差与状态,时序ADC/阈值/输入动态范围；正文未核,补定位并保留电路先验；TTFS不能免证明直接套用,card only; 另查本地库存定位，未沿用其全文深度,review_part_b.csv
unresolved_Tu_Bitline_Transpose_CIM_Transformer.md,A 28nm 15.59µJ/Token Full-Digital Bitline-Transpose CIM-Based Sparse Transformer Accelerator with Pipeline/Parallel Reconfigurable Modes,旁路低适配,0,1,仅题名位线转置CIM稀疏Transformer；无银行与流水细节,卡未说明CIM转置如何服务连续PSN消费者,无标题级 X,显式转置缓冲、普通bank交错与数字CMVM同端口,全文未迁；与unresolved_Tu_ISSCC22卡同芯片线索；µJ/Token不可搬；未接θg,旁路低适配；题名CIM稀疏Transformer未提供θg连续路径控制，不得以宏名引申数字X,card only; 已逐字读卡，同包实名卡不沿用为这张未核卡的全文证据,review_batch4_unresolved.csv
